artist,description,height,image,price,size,title,url_id,width
Michael Halsband,"A photograph of Andy Warhol (on the left) and Jean-Michel Basquiat (on the right). Both in boxing outfits, this photograph was taken in 1985 and is signed in pencil printed in 1997.",20.0,"[u'http://ecx.images-amazon.com/images/I/51PmCVskdlL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51PmCVskdlL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51PmCVskdlL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71OqcBQswQL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71OqcBQswQL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51PmCVskdlL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71OqcBQswQL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51PmCVskdlL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51PmCVskdlL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71OqcBQswQL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/1181t3FlMcL.jpg']",50000.0,"[u'20', u'19.8 in.']","Andy Warhol and Jean-Michel Basquiat,",B00KQ17XC6,19.8
William Wegman,Digital pigment prints on Somerset Satin paper,38.0,"[u'http://ecx.images-amazon.com/images/I/41TP2htCOoL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41TP2htCOoL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41TP2htCOoL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/41TP2htCOoL.jpg', u'http://ecx.images-amazon.com/images/I/41TP2htCOoL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/41TP2htCOoL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41TP2htCOoL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/41TP2htCOoL.jpg', u'http://ecx.images-amazon.com/images/I/018M1Xz3k+L.jpg']",6000.0,"[u'38', u'126 in.']","Chain (suite of four panels),",B00F0WFFWQ,126.0
Allison Barnes,"Allison Barnes ""Cribbage Table"" 2013. Gelatin silver photograph, 8x10 contact print. Signed, titled and editioned in pencil by the artist on print verso. ABA.016",8.0,"[u'http://ecx.images-amazon.com/images/I/51T1tGBqgFL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51T1tGBqgFL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51T1tGBqgFL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71fV0xei7GL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71fV0xei7GL._SY500_.jpg&quot;:[500,632],&quot;http://ecx.images-amazon.com/images/I/71fV0xei7GL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/51T1tGBqgFL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71fV0xei7GL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51T1tGBqgFL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51T1tGBqgFL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71fV0xei7GL._SX500_.jpg"":[396,500],""http://ecx.images-amazon.com/images/I/71fV0xei7GL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31RMdLwV2WL.jpg']",600.0,"[u'8', u'10 in.']","Cribbage Table,",B00JG82TOC,10.0
Klaus Rossler,"Photography - colour ""Impressions"" series Photo Impressionism - experiments in off-register, rotation and selective focusing techniques and in-camera multi exposures. Various subject matter: trees and branches, ice, water and glare. signed & numbered limited to 25 all materials archival",18.0,"[u'http://ecx.images-amazon.com/images/I/61ocn41fRVL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61ocn41fRVL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61ocn41fRVL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81nnIKVKV7L._SL1200_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81nnIKVKV7L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/61ocn41fRVL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81nnIKVKV7L._SL1200_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61ocn41fRVL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61ocn41fRVL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81nnIKVKV7L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",510.0,"[u'18', u'14 in.']","Neurons #5,",B00DPXZJH8,14.0
Richard Buchbinder,Colorful striations of Navajo Sandstone.,16.0,"[u'http://ecx.images-amazon.com/images/I/61O69uPEyLL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61O69uPEyLL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61O69uPEyLL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91wgkGJZUuL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91wgkGJZUuL._SX500_.jpg&quot;:[400,500],&quot;http://ecx.images-amazon.com/images/I/91wgkGJZUuL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/61O69uPEyLL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91wgkGJZUuL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61O69uPEyLL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61O69uPEyLL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91wgkGJZUuL._SX500_.jpg"":[400,500],""http://ecx.images-amazon.com/images/I/91wgkGJZUuL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11rKevZPSaL.jpg']",475.0,"[u'16', u'20 in.']","Portal,",B00GMOXTCY,20.0
,,,[],,,,B00IWBQZEE,
,,,[],,,,B00DWKSPRA,
,,,[],,,,B01DAWQTY0,
John Casado,"Fierce and intense owl perched high atop a tree, veiled in night. This is a dramatic work from Casado's Africa collection.",36.0,"[u'http://ecx.images-amazon.com/images/I/31AZLnO31bL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/31AZLnO31bL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/31AZLnO31bL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71R0DygY6GL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71R0DygY6GL._SX500_.jpg&quot;:[375,500],&quot;http://ecx.images-amazon.com/images/I/71R0DygY6GL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31AZLnO31bL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71R0DygY6GL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/31AZLnO31bL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/31AZLnO31bL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71R0DygY6GL._SX500_.jpg"":[375,500],""http://ecx.images-amazon.com/images/I/71R0DygY6GL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/310llgNVFxL.jpg']",1200.0,"[u'36', u'48 in.']","Owl,",B00JL1MFDY,48.0
Farnaz Tahbaz,"Picture of Stones on river bank, perfect colorful wet stones photo taken by Iranian artist, Farnaz Tahbaz. The Photo taken at Darakeh river in Tehran. Mounted and ready to hang. Semi-Matt, C Print on Fuji Crystal Archive Paper mounted on MDF 9 MM - 30x50 CM",11.81,"[u'http://ecx.images-amazon.com/images/I/61pm5fGvAWL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61pm5fGvAWL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61pm5fGvAWL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81acIAKO2lL._SL1200_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81acIAKO2lL._SX500_.jpg&quot;:[334,500],&quot;http://ecx.images-amazon.com/images/I/81acIAKO2lL._SX700_.jpg&quot;:[467,700],&quot;http://ecx.images-amazon.com/images/I/81acIAKO2lL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/61pm5fGvAWL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81acIAKO2lL._SL1200_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61pm5fGvAWL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61pm5fGvAWL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81acIAKO2lL._SX500_.jpg"":[334,500],""http://ecx.images-amazon.com/images/I/81acIAKO2lL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/81acIAKO2lL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11luGrSjZ-L.jpg']",400.0,"[u'11.81', u'19.69', u'0.39 in.']","Photo of wet stones in a River bank, Semi-Matt, C Print on Fuji Crystal Archive Paper mounted on MDF 9MM,",B018UUJ2E6,19.69
,,,[],,,,B00GRJ27G8,
Rebecca Plotnick,"This photo is of the Chicago El Stairs, taken at Adams and Wabash.",30.0,"[u'http://ecx.images-amazon.com/images/I/61egQdwXLVL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61egQdwXLVL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61egQdwXLVL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/819KGWHNvyL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/819KGWHNvyL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/61egQdwXLVL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/819KGWHNvyL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61egQdwXLVL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61egQdwXLVL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/819KGWHNvyL._SY500_.jpg']",355.0,"[u'30', u'20 in.']","20x30 in. Walnut Rebecca Plotnick Chicago El Stairs,",B00S1LYLGY,20.0
Akiko Ida & Pierre Javelle (MINIMIAM),Batman responding to the lemon cookie signal,36.0,"[u'http://ecx.images-amazon.com/images/I/41CANAdj-NL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41CANAdj-NL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41CANAdj-NL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/611ADB2UiiL._SL1332_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/611ADB2UiiL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41CANAdj-NL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/611ADB2UiiL._SL1332_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41CANAdj-NL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41CANAdj-NL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/611ADB2UiiL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/21UcoPu5rwL.jpg']",3000.0,"[u'36', u'30', u'1 in.']","Batman Lemon Signal,",B00JPKKSZ8,30.0
Sam Cherry,"Hank in the bedroom of his East Hollywood apartment. I had handed him the doll moments before Sam snapped this one, but it was Hank who cluttered up the bed.",16.0,"[u'http://ecx.images-amazon.com/images/I/51-xAubVa%2BL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-xAubVa%2BL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-xAubVa%2BL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91dpQR6rECL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91dpQR6rECL._SY500_.jpg&quot;:[500,608],&quot;http://ecx.images-amazon.com/images/I/91dpQR6rECL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/51-xAubVa%2BL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91dpQR6rECL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-xAubVa%2BL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51-xAubVa%2BL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91dpQR6rECL._SX500_.jpg"":[411,500],""http://ecx.images-amazon.com/images/I/91dpQR6rECL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41QPJUk9K-L.jpg']",800.0,"[u'16', u'20 in.']","Charles Bukowski (On bed with beer and doll),",B00EZSELT4,20.0
Clyde Butcher,"dramatic, clouds, water, black and white photography, classic, landscape, reflection",51.0,"[u'http://ecx.images-amazon.com/images/I/41O8X1YNmoL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41O8X1YNmoL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41O8X1YNmoL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/41O8X1YNmoL.jpg', u'http://ecx.images-amazon.com/images/I/41O8X1YNmoL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/41O8X1YNmoL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41O8X1YNmoL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/41O8X1YNmoL.jpg', u'http://ecx.images-amazon.com/images/I/31FaYP4DyIL.jpg']",6595.0,"[u'51', u'37 in.']",Matlacha Pass,B00H275BC6,37.0
,,,[],,,,B00ECF99CY,
,,,[],,,,B01AYQ5HM0,
,,,[],,,,B00E3I0C8A,
Jon Bidwell,"The Dragon & The Mermaid is a macro photograph of an iris composited with a photograph of natural stone to provide a unique background texture. Technical Information: This is a limited edition photograph produced on Epson Premium Presentation Fine Art Matte Media using an archival pigment. Each photograph is produced, signed and numbered by the artist. Only one hundred or fewer prints are produced in each series. Prints are delivered in a crystal clear presentation sleeve supported with a white backing board. On 8.5 x 11 media the printed image is 6 x 9 inches, leaving a one inch white border. This white border allows for for easy framing with or without a matte. Perfect for small spaces that need a splash of unique artistry. Please feel free to contact me with any additional questions you may have.",11.0,"[u'http://ecx.images-amazon.com/images/I/510wR1bJMbL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/510wR1bJMbL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/510wR1bJMbL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91TM-GQ%2BfbL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91TM-GQ%2BfbL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/510wR1bJMbL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91TM-GQ%2BfbL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/510wR1bJMbL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/510wR1bJMbL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91TM-GQ%2BfbL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",59.0,"[u'11', u'8.5', u'0.2 in.']","The Dragon & The Mermaid,",B00SSX3HKG,8.5
,,,[],,,,B00RCJ5USO,
,,,[],,,,B00HFXTFFQ,
,,,[],,,,B00DQ0B4K6,
,,,[],,,,B00L2HHWSS,
Leo Mason,"An historic picture taken by legendary sports photographer (and hang glider) Leo Mason, flying over Beachy Head, England, in 1975.",12.0,"[u'http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SL1400_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX700_.jpg&quot;:[420,700],&quot;http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY500_.jpg&quot;:[500,833],&quot;http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX500_.jpg"":[300,500],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX700_.jpg"":[420,700],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31YFI298D3L.jpg', u'http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX700_.jpg"":[""420"",""700""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY590_.jpg"":[""590"",""983""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX500_.jpg"":[""300"",""500""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY500_.jpg"":[""500"",""833""]}}],""24 x 40 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX700_.jpg"":[""420"",""700""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY590_.jpg"":[""590"",""983""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SX500_.jpg"":[""300"",""500""],""http://ecx.images-amazon.com/images/I/71CdQ64ohDL._SY500_.jpg']",288.0,"[u'12', u'20 in.']","Hang glider over Beachy Head,",B016VGBQNG,20.0
UNKNOWN (Press Archive Photo),"Stamps, captioning, and other printer's notations on verso. Original print from a newspaper archive. Marie Curie, born in Poland, and living in France, was a co-discoverer of Polonium and Radium, and co-recipient of the 1903 Nobel Prize in Physics, and the 1911 Noble Prize in Chemistry. This photograph, made 6 years before her death, shows a woman suffering from radiation poisoning, which she got while doing her landmark work.",7.0,"[u'http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71go314Cs%2BL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71go314Cs%2BL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71go314Cs%2BL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71go314Cs%2BL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31Wkg2SvX0L.jpg']",1200.0,"[u'7', u'5 in.']","Madame Curie, famous French scientist and co-discoverer of radium, in her Paris laboratory.,",B00QXNIRPI,5.0
Alex Forsey,Night Shot of the Chrysler and Empire State Building NY with light fog.,12.0,"[u'http://ecx.images-amazon.com/images/I/51r7C74iqXL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51r7C74iqXL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51r7C74iqXL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SL1400_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX700_.jpg&quot;:[467,700],&quot;http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/51r7C74iqXL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31YFI298D3L.jpg', u'http://ecx.images-amazon.com/images/I/51r7C74iqXL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX700_.jpg"":[""466"",""700""]}}],""40 x 60 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX700_.jpg"":[""466"",""700""]}}],""24 x 36 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51r7C74iqXL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/71eEyu5UQaL._SX700_.jpg']",288.0,"[u'12', u'18 in.']","Night Light,",B016VGO0QG,18.0
